participantId,task,duration_sec,format
589cd166b2a7180001f0527d,task,101.028,jsonc
589cd166b2a7180001f0527d,writing-task-NL,244.693,jsonc
589cd166b2a7180001f0527d,writing-task-NL_post-task-question,11.63,jsonc
589cd166b2a7180001f0527d,tutorial-part1,638.228,jsonc
589cd166b2a7180001f0527d,tutorial-part2,244.569,jsonc
589cd166b2a7180001f0527d,reading-task-config-1,53.497,jsonc
589cd166b2a7180001f0527d,reading-task-config-1_post-task-question,12.507,jsonc
589cd166b2a7180001f0527d,reading-task-config-2,114.081,jsonc
589cd166b2a7180001f0527d,reading-task-config-2_post-task-question,10.145,jsonc
589cd166b2a7180001f0527d,reading-task-config-3,68.754,jsonc
589cd166b2a7180001f0527d,reading-task-config-3_post-task-question,8.208,jsonc
589cd166b2a7180001f0527d,reading-task-config-4,128.344,jsonc
589cd166b2a7180001f0527d,reading-task-config-4_post-task-question,6.648,jsonc
589cd166b2a7180001f0527d,reading-task-config-5,40.755,jsonc
589cd166b2a7180001f0527d,reading-task-config-5_post-task-question,5.432,jsonc
589cd166b2a7180001f0527d,writing-task-config,1033.851,jsonc
589cd166b2a7180001f0527d,writing-task-config_post-task-question,6.717,jsonc
589cd166b2a7180001f0527d,modifying-task-config-1,179.402,jsonc
589cd166b2a7180001f0527d,modifying-task-config-1_post-task-question,5.915,jsonc
589cd166b2a7180001f0527d,modifying-task-config-2,648.3,jsonc
589cd166b2a7180001f0527d,modifying-task-config-2_post-task-question,7.409,jsonc
589cd166b2a7180001f0527d,modifying-task-config-3,140.66,jsonc
589cd166b2a7180001f0527d,modifying-task-config-3_post-task-question,7.792,jsonc
589cd166b2a7180001f0527d,modifying-task-config-4,183.493,jsonc
589cd166b2a7180001f0527d,modifying-task-config-4_post-task-question,8.307,jsonc
589cd166b2a7180001f0527d,$nasa-tlx.co.nasa-tlx,67.065,jsonc
589cd166b2a7180001f0527d,post-task-survey-tlx,168.721,jsonc
6682a94b061954ae8483fb08,introduction,113.839,toml
6682a94b061954ae8483fb08,qualifications,14.44,toml
6682a94b061954ae8483fb08,consent,136.132,toml
6682a94b061954ae8483fb08,task,57.269,toml
6682a94b061954ae8483fb08,writing-task-NL,162.725,toml
6682a94b061954ae8483fb08,writing-task-NL_post-task-question,17.427,toml
6682a94b061954ae8483fb08,tutorial-part1,325.775,toml
6682a94b061954ae8483fb08,tutorial-part2,272.906,toml
6682a94b061954ae8483fb08,reading-task-config-1,42.716,toml
6682a94b061954ae8483fb08,reading-task-config-1_post-task-question,7.85,toml
6682a94b061954ae8483fb08,reading-task-config-2,25.201,toml
6682a94b061954ae8483fb08,reading-task-config-2_post-task-question,4.395,toml
6682a94b061954ae8483fb08,reading-task-config-3,22.192,toml
6682a94b061954ae8483fb08,reading-task-config-3_post-task-question,3.58,toml
6682a94b061954ae8483fb08,reading-task-config-4,98.697,toml
6682a94b061954ae8483fb08,reading-task-config-4_post-task-question,7.999,toml
6682a94b061954ae8483fb08,reading-task-config-5,42.66,toml
6682a94b061954ae8483fb08,reading-task-config-5_post-task-question,6.269,toml
6682a94b061954ae8483fb08,writing-task-config,1223.777,toml
6682a94b061954ae8483fb08,writing-task-config_post-task-question,14.708,toml
6682a94b061954ae8483fb08,modifying-task-config-1,58.665,toml
6682a94b061954ae8483fb08,modifying-task-config-1_post-task-question,8.292,toml
6682a94b061954ae8483fb08,modifying-task-config-2,102.515,toml
6682a94b061954ae8483fb08,modifying-task-config-2_post-task-question,5.781,toml
6682a94b061954ae8483fb08,modifying-task-config-3,72.522,toml
6682a94b061954ae8483fb08,modifying-task-config-3_post-task-question,10.909,toml
6682a94b061954ae8483fb08,modifying-task-config-4,176.881,toml
6682a94b061954ae8483fb08,modifying-task-config-4_post-task-question,5.707,toml
6682a94b061954ae8483fb08,$nasa-tlx.co.nasa-tlx,74.646,toml
6682a94b061954ae8483fb08,post-task-survey-tlx,73.903,toml
6735b2a6112cf17b7b8df8d1,introduction,8.308,jsonc
6735b2a6112cf17b7b8df8d1,qualifications,2.29,jsonc
6735b2a6112cf17b7b8df8d1,consent,14.972,jsonc
6735b2a6112cf17b7b8df8d1,task,685.546,jsonc
6735b2a6112cf17b7b8df8d1,writing-task-NL,109.514,jsonc
6735b2a6112cf17b7b8df8d1,writing-task-NL_post-task-question,3.622,jsonc
6735b2a6112cf17b7b8df8d1,tutorial-part1,119.883,jsonc
6735b2a6112cf17b7b8df8d1,tutorial-part2,76.179,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-1,84.813,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-1_post-task-question,7.466,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-2,173.771,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-2_post-task-question,7.15,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-3,465.857,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-3_post-task-question,7.475,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-4,426.329,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-4_post-task-question,4.373,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-5,42.259,jsonc
6735b2a6112cf17b7b8df8d1,reading-task-config-5_post-task-question,6.107,jsonc
6735b2a6112cf17b7b8df8d1,writing-task-config,514.936,jsonc
6735b2a6112cf17b7b8df8d1,writing-task-config_post-task-question,4.576,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-1,113.117,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-1_post-task-question,5.815,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-2,476.198,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-2_post-task-question,12.465,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-3,187.343,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-3_post-task-question,18.949,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-4,81.85,jsonc
6735b2a6112cf17b7b8df8d1,modifying-task-config-4_post-task-question,3.212,jsonc
6735b2a6112cf17b7b8df8d1,$nasa-tlx.co.nasa-tlx,13.671,jsonc
6735b2a6112cf17b7b8df8d1,post-task-survey-tlx,83.441,jsonc
67792abbab2fa21bf3644c09,introduction,35.923,hjson
67792abbab2fa21bf3644c09,qualifications,99.211,hjson
67792abbab2fa21bf3644c09,consent,63.781,hjson
67792abbab2fa21bf3644c09,task,281.013,hjson
67792abbab2fa21bf3644c09,writing-task-NL,378.407,hjson
67792abbab2fa21bf3644c09,writing-task-NL_post-task-question,17.39,hjson
67792abbab2fa21bf3644c09,tutorial-part1,911.884,hjson
67792abbab2fa21bf3644c09,tutorial-part2,956.886,hjson
67792abbab2fa21bf3644c09,reading-task-config-1,678.73,hjson
67792abbab2fa21bf3644c09,reading-task-config-1_post-task-question,13.566,hjson
67792abbab2fa21bf3644c09,reading-task-config-2,275.219,hjson
67792abbab2fa21bf3644c09,reading-task-config-2_post-task-question,16.889,hjson
67792abbab2fa21bf3644c09,reading-task-config-3,604.892,hjson
67792abbab2fa21bf3644c09,reading-task-config-3_post-task-question,7.151,hjson
67792abbab2fa21bf3644c09,reading-task-config-4,237.87,hjson
67792abbab2fa21bf3644c09,reading-task-config-4_post-task-question,11.345,hjson
67792abbab2fa21bf3644c09,reading-task-config-5,44.152,hjson
67792abbab2fa21bf3644c09,reading-task-config-5_post-task-question,9.008,hjson
67792abbab2fa21bf3644c09,writing-task-config,807.295,hjson
67792abbab2fa21bf3644c09,writing-task-config_post-task-question,6.572,hjson
67792abbab2fa21bf3644c09,modifying-task-config-1,159.163,hjson
67792abbab2fa21bf3644c09,modifying-task-config-1_post-task-question,7.669,hjson
67792abbab2fa21bf3644c09,modifying-task-config-2,207.268,hjson
67792abbab2fa21bf3644c09,modifying-task-config-2_post-task-question,6.379,hjson
67792abbab2fa21bf3644c09,modifying-task-config-3,149.025,hjson
67792abbab2fa21bf3644c09,modifying-task-config-3_post-task-question,5.841,hjson
67792abbab2fa21bf3644c09,modifying-task-config-4,105.911,hjson
67792abbab2fa21bf3644c09,modifying-task-config-4_post-task-question,11.025,hjson
67792abbab2fa21bf3644c09,$nasa-tlx.co.nasa-tlx,49.319,hjson
67792abbab2fa21bf3644c09,post-task-survey-tlx,79.038,hjson
5ea90bb434d5e337e98c7edd,introduction,329.741,json5
5ea90bb434d5e337e98c7edd,qualifications,17.885,json5
5ea90bb434d5e337e98c7edd,consent,14.593,json5
5ea90bb434d5e337e98c7edd,task,110.883,json5
5ea90bb434d5e337e98c7edd,writing-task-NL,207.87,json5
5ea90bb434d5e337e98c7edd,writing-task-NL_post-task-question,7.414,json5
5ea90bb434d5e337e98c7edd,tutorial-part1,430.795,json5
5ea90bb434d5e337e98c7edd,tutorial-part2,213.071,json5
5ea90bb434d5e337e98c7edd,reading-task-config-1,65.458,json5
5ea90bb434d5e337e98c7edd,reading-task-config-1_post-task-question,4.494,json5
5ea90bb434d5e337e98c7edd,reading-task-config-2,21.14,json5
5ea90bb434d5e337e98c7edd,reading-task-config-2_post-task-question,2.821,json5
5ea90bb434d5e337e98c7edd,reading-task-config-3,16.898,json5
5ea90bb434d5e337e98c7edd,reading-task-config-3_post-task-question,3.984,json5
5ea90bb434d5e337e98c7edd,reading-task-config-4,163.244,json5
5ea90bb434d5e337e98c7edd,reading-task-config-4_post-task-question,7.164,json5
5ea90bb434d5e337e98c7edd,reading-task-config-5,35.744,json5
5ea90bb434d5e337e98c7edd,reading-task-config-5_post-task-question,2.906,json5
5ea90bb434d5e337e98c7edd,writing-task-config,1741.267,json5
5ea90bb434d5e337e98c7edd,writing-task-config_post-task-question,6.421,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-1,155.873,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-1_post-task-question,8.287,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-2,812.395,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-2_post-task-question,10.621,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-3,207.731,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-3_post-task-question,4.17,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-4,392.543,json5
5ea90bb434d5e337e98c7edd,modifying-task-config-4_post-task-question,4.595,json5
5ea90bb434d5e337e98c7edd,$nasa-tlx.co.nasa-tlx,44.302,json5
5ea90bb434d5e337e98c7edd,post-task-survey-tlx,72.85,json5
677f8968bbb08bc37c8d2a4b,introduction,44.36,xml
677f8968bbb08bc37c8d2a4b,qualifications,12.854,xml
677f8968bbb08bc37c8d2a4b,consent,295.818,xml
677f8968bbb08bc37c8d2a4b,task,169.459,xml
677f8968bbb08bc37c8d2a4b,writing-task-NL,1477.181,xml
677f8968bbb08bc37c8d2a4b,writing-task-NL_post-task-question,13.715,xml
677f8968bbb08bc37c8d2a4b,tutorial-part1,241.667,xml
677f8968bbb08bc37c8d2a4b,tutorial-part2,353.667,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-1,130.296,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-1_post-task-question,9.223,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-2,52.34,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-2_post-task-question,10.447,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-3,127.069,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-3_post-task-question,7.585,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-4,240.737,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-4_post-task-question,8.191,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-5,85.588,xml
677f8968bbb08bc37c8d2a4b,reading-task-config-5_post-task-question,8.802,xml
677f8968bbb08bc37c8d2a4b,writing-task-config,1258.44,xml
677f8968bbb08bc37c8d2a4b,writing-task-config_post-task-question,9.563,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-1,46.332,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-1_post-task-question,5.956,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-2,68.091,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-2_post-task-question,6.31,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-3,81.357,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-3_post-task-question,6.476,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-4,78.446,xml
677f8968bbb08bc37c8d2a4b,modifying-task-config-4_post-task-question,7.354,xml
677f8968bbb08bc37c8d2a4b,$nasa-tlx.co.nasa-tlx,26.726,xml
677f8968bbb08bc37c8d2a4b,post-task-survey-tlx,81.493,xml
672f51ea346fba23ddd5a793,introduction,28.663,xml
672f51ea346fba23ddd5a793,qualifications,29.691,xml
672f51ea346fba23ddd5a793,consent,227.12,xml
672f51ea346fba23ddd5a793,task,124.68,xml
672f51ea346fba23ddd5a793,writing-task-NL,254.126,xml
672f51ea346fba23ddd5a793,writing-task-NL_post-task-question,16.552,xml
672f51ea346fba23ddd5a793,tutorial-part1,391.697,xml
672f51ea346fba23ddd5a793,tutorial-part2,217.018,xml
672f51ea346fba23ddd5a793,reading-task-config-1,118.094,xml
672f51ea346fba23ddd5a793,reading-task-config-1_post-task-question,13.318,xml
672f51ea346fba23ddd5a793,reading-task-config-2,52.914,xml
672f51ea346fba23ddd5a793,reading-task-config-2_post-task-question,6.095,xml
672f51ea346fba23ddd5a793,reading-task-config-3,50.706,xml
672f51ea346fba23ddd5a793,reading-task-config-3_post-task-question,14.849,xml
672f51ea346fba23ddd5a793,reading-task-config-4,281.888,xml
672f51ea346fba23ddd5a793,reading-task-config-4_post-task-question,6.051,xml
672f51ea346fba23ddd5a793,reading-task-config-5,181.667,xml
672f51ea346fba23ddd5a793,reading-task-config-5_post-task-question,6.053,xml
672f51ea346fba23ddd5a793,writing-task-config,711.436,xml
672f51ea346fba23ddd5a793,writing-task-config_post-task-question,8.357,xml
672f51ea346fba23ddd5a793,modifying-task-config-1,373.847,xml
672f51ea346fba23ddd5a793,modifying-task-config-1_post-task-question,10.7,xml
672f51ea346fba23ddd5a793,modifying-task-config-2,211.652,xml
672f51ea346fba23ddd5a793,modifying-task-config-2_post-task-question,6.253,xml
672f51ea346fba23ddd5a793,modifying-task-config-3,5.051,xml
672f51ea346fba23ddd5a793,modifying-task-config-3_post-task-question,3.588,xml
672f51ea346fba23ddd5a793,modifying-task-config-4,6.228,xml
672f51ea346fba23ddd5a793,modifying-task-config-4_post-task-question,7.329,xml
672f51ea346fba23ddd5a793,$nasa-tlx.co.nasa-tlx,12.942,xml
672f51ea346fba23ddd5a793,post-task-survey-tlx,55.934,xml
67d13a1ec91ae2216896de44,introduction,190.004,json
67d13a1ec91ae2216896de44,qualifications,16.048,json
67d13a1ec91ae2216896de44,consent,23.305,json
67d13a1ec91ae2216896de44,task,6.202,json
67d13a1ec91ae2216896de44,writing-task-NL,541.288,json
67d13a1ec91ae2216896de44,writing-task-NL_post-task-question,11.008,json
67d13a1ec91ae2216896de44,tutorial-part1,286.317,json
67d13a1ec91ae2216896de44,tutorial-part2,142.659,json
67d13a1ec91ae2216896de44,reading-task-config-1,33.068,json
67d13a1ec91ae2216896de44,reading-task-config-1_post-task-question,8.16,json
67d13a1ec91ae2216896de44,reading-task-config-2,326.627,json
67d13a1ec91ae2216896de44,reading-task-config-2_post-task-question,12.698,json
67d13a1ec91ae2216896de44,reading-task-config-3,315.225,json
67d13a1ec91ae2216896de44,reading-task-config-3_post-task-question,10.594,json
67d13a1ec91ae2216896de44,reading-task-config-4,689.961,json
67d13a1ec91ae2216896de44,reading-task-config-4_post-task-question,4.48,json
67d13a1ec91ae2216896de44,reading-task-config-5,199.539,json
67d13a1ec91ae2216896de44,reading-task-config-5_post-task-question,5.631,json
67d13a1ec91ae2216896de44,writing-task-config,611.92,json
67d13a1ec91ae2216896de44,writing-task-config_post-task-question,7.271,json
67d13a1ec91ae2216896de44,modifying-task-config-1,398.379,json
67d13a1ec91ae2216896de44,modifying-task-config-1_post-task-question,3.995,json
67d13a1ec91ae2216896de44,modifying-task-config-2,470.507,json
67d13a1ec91ae2216896de44,modifying-task-config-2_post-task-question,3.204,json
67d13a1ec91ae2216896de44,modifying-task-config-3,162.82,json
67d13a1ec91ae2216896de44,modifying-task-config-3_post-task-question,4.327,json
67d13a1ec91ae2216896de44,modifying-task-config-4,538.232,json
67d13a1ec91ae2216896de44,modifying-task-config-4_post-task-question,3.553,json
67d13a1ec91ae2216896de44,$nasa-tlx.co.nasa-tlx,34.266,json
67d13a1ec91ae2216896de44,post-task-survey-tlx,65.013,json
67bf5ad9c5a4637861cfd21e,introduction,3.682,toml
67bf5ad9c5a4637861cfd21e,qualifications,19.411,toml
67bf5ad9c5a4637861cfd21e,consent,80.158,toml
67bf5ad9c5a4637861cfd21e,task,54.43,toml
67bf5ad9c5a4637861cfd21e,writing-task-NL,635.444,toml
67bf5ad9c5a4637861cfd21e,writing-task-NL_post-task-question,23.13,toml
67bf5ad9c5a4637861cfd21e,tutorial-part1,517.661,toml
67bf5ad9c5a4637861cfd21e,tutorial-part2,317.573,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-1,72.422,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-1_post-task-question,9.409,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-2,42.578,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-2_post-task-question,9.185,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-3,23.56,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-3_post-task-question,8.119,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-4,60.278,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-4_post-task-question,15.474,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-5,112.373,toml
67bf5ad9c5a4637861cfd21e,reading-task-config-5_post-task-question,6.84,toml
67bf5ad9c5a4637861cfd21e,writing-task-config,851.538,toml
67bf5ad9c5a4637861cfd21e,writing-task-config_post-task-question,8.598,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-1,103.434,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-1_post-task-question,10.563,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-2,475.729,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-2_post-task-question,6.839,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-3,97.605,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-3_post-task-question,9.425,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-4,477.714,toml
67bf5ad9c5a4637861cfd21e,modifying-task-config-4_post-task-question,8.332,toml
67bf5ad9c5a4637861cfd21e,$nasa-tlx.co.nasa-tlx,55.723,toml
67bf5ad9c5a4637861cfd21e,post-task-survey-tlx,135.243,toml
616e5ae706e970fe0aff99b6,introduction,11.979,hjson
616e5ae706e970fe0aff99b6,qualifications,9.304,hjson
616e5ae706e970fe0aff99b6,consent,39.575,hjson
616e5ae706e970fe0aff99b6,task,24.366,hjson
616e5ae706e970fe0aff99b6,writing-task-NL,230.204,hjson
616e5ae706e970fe0aff99b6,writing-task-NL_post-task-question,7.466,hjson
616e5ae706e970fe0aff99b6,tutorial-part1,333.467,hjson
616e5ae706e970fe0aff99b6,tutorial-part2,59.7,hjson
616e5ae706e970fe0aff99b6,reading-task-config-1,12.551,hjson
616e5ae706e970fe0aff99b6,reading-task-config-1_post-task-question,4.535,hjson
616e5ae706e970fe0aff99b6,reading-task-config-2,14.822,hjson
616e5ae706e970fe0aff99b6,reading-task-config-2_post-task-question,4.09,hjson
616e5ae706e970fe0aff99b6,reading-task-config-3,10.397,hjson
616e5ae706e970fe0aff99b6,reading-task-config-3_post-task-question,4.455,hjson
616e5ae706e970fe0aff99b6,reading-task-config-4,73.769,hjson
616e5ae706e970fe0aff99b6,reading-task-config-4_post-task-question,6.066,hjson
616e5ae706e970fe0aff99b6,reading-task-config-5,21.962,hjson
616e5ae706e970fe0aff99b6,reading-task-config-5_post-task-question,4.399,hjson
616e5ae706e970fe0aff99b6,writing-task-config,162.479,hjson
616e5ae706e970fe0aff99b6,writing-task-config_post-task-question,7.64,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-1,37.61,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-1_post-task-question,5.171,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-2,62.629,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-2_post-task-question,3.209,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-3,63.761,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-3_post-task-question,6.427,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-4,69.789,hjson
616e5ae706e970fe0aff99b6,modifying-task-config-4_post-task-question,6.9,hjson
616e5ae706e970fe0aff99b6,$nasa-tlx.co.nasa-tlx,29.372,hjson
616e5ae706e970fe0aff99b6,post-task-survey-tlx,71.056,hjson
66311bae532a469f4858933e,introduction,48.905,toml
66311bae532a469f4858933e,qualifications,13.916,toml
66311bae532a469f4858933e,consent,89.403,toml
66311bae532a469f4858933e,task,90.54,toml
66311bae532a469f4858933e,writing-task-NL,158.456,toml
66311bae532a469f4858933e,writing-task-NL_post-task-question,12.817,toml
66311bae532a469f4858933e,tutorial-part1,482.228,toml
66311bae532a469f4858933e,tutorial-part2,209.042,toml
66311bae532a469f4858933e,reading-task-config-1,81.233,toml
66311bae532a469f4858933e,reading-task-config-1_post-task-question,11.13,toml
66311bae532a469f4858933e,reading-task-config-2,48.336,toml
66311bae532a469f4858933e,reading-task-config-2_post-task-question,4.322,toml
66311bae532a469f4858933e,reading-task-config-3,32.932,toml
66311bae532a469f4858933e,reading-task-config-3_post-task-question,3.338,toml
66311bae532a469f4858933e,reading-task-config-4,151.514,toml
66311bae532a469f4858933e,reading-task-config-4_post-task-question,4.088,toml
66311bae532a469f4858933e,reading-task-config-5,106.66,toml
66311bae532a469f4858933e,reading-task-config-5_post-task-question,2.901,toml
66311bae532a469f4858933e,writing-task-config,738.249,toml
66311bae532a469f4858933e,writing-task-config_post-task-question,8.778,toml
66311bae532a469f4858933e,modifying-task-config-1,227.045,toml
66311bae532a469f4858933e,modifying-task-config-1_post-task-question,13.778,toml
66311bae532a469f4858933e,modifying-task-config-2,427.294,toml
66311bae532a469f4858933e,modifying-task-config-2_post-task-question,11.606,toml
66311bae532a469f4858933e,modifying-task-config-3,131.711,toml
66311bae532a469f4858933e,modifying-task-config-3_post-task-question,4.262,toml
66311bae532a469f4858933e,modifying-task-config-4,450.228,toml
66311bae532a469f4858933e,modifying-task-config-4_post-task-question,12.09,toml
66311bae532a469f4858933e,$nasa-tlx.co.nasa-tlx,64.773,toml
66311bae532a469f4858933e,post-task-survey-tlx,273.101,toml
669284eabea5b8c9655927da,introduction,108.553,yaml
669284eabea5b8c9655927da,qualifications,7.265,yaml
669284eabea5b8c9655927da,consent,54.037,yaml
669284eabea5b8c9655927da,task,57.555,yaml
669284eabea5b8c9655927da,writing-task-NL,201.134,yaml
669284eabea5b8c9655927da,writing-task-NL_post-task-question,6.294,yaml
669284eabea5b8c9655927da,tutorial-part1,814.734,yaml
669284eabea5b8c9655927da,tutorial-part2,226.92,yaml
669284eabea5b8c9655927da,reading-task-config-1,104.287,yaml
669284eabea5b8c9655927da,reading-task-config-1_post-task-question,11.637,yaml
669284eabea5b8c9655927da,reading-task-config-2,36.386,yaml
669284eabea5b8c9655927da,reading-task-config-2_post-task-question,10.861,yaml
669284eabea5b8c9655927da,reading-task-config-3,22.671,yaml
669284eabea5b8c9655927da,reading-task-config-3_post-task-question,6.629,yaml
669284eabea5b8c9655927da,reading-task-config-4,166.237,yaml
669284eabea5b8c9655927da,reading-task-config-4_post-task-question,7.645,yaml
669284eabea5b8c9655927da,reading-task-config-5,177.281,yaml
669284eabea5b8c9655927da,reading-task-config-5_post-task-question,5.24,yaml
669284eabea5b8c9655927da,writing-task-config,2246.718,yaml
669284eabea5b8c9655927da,writing-task-config_post-task-question,17.475,yaml
669284eabea5b8c9655927da,modifying-task-config-1,571.088,yaml
669284eabea5b8c9655927da,modifying-task-config-1_post-task-question,11.845,yaml
669284eabea5b8c9655927da,modifying-task-config-2,282.805,yaml
669284eabea5b8c9655927da,modifying-task-config-2_post-task-question,5.573,yaml
669284eabea5b8c9655927da,modifying-task-config-3,104.675,yaml
669284eabea5b8c9655927da,modifying-task-config-3_post-task-question,14.44,yaml
669284eabea5b8c9655927da,modifying-task-config-4,223.396,yaml
669284eabea5b8c9655927da,modifying-task-config-4_post-task-question,11.205,yaml
669284eabea5b8c9655927da,$nasa-tlx.co.nasa-tlx,25.632,yaml
669284eabea5b8c9655927da,post-task-survey-tlx,62.24,yaml
67da5ae29f57419143d2b99a,introduction,196.115,jsonc
67da5ae29f57419143d2b99a,qualifications,9.796,jsonc
67da5ae29f57419143d2b99a,consent,25.177,jsonc
67da5ae29f57419143d2b99a,task,76.209,jsonc
67da5ae29f57419143d2b99a,writing-task-NL,208.109,jsonc
67da5ae29f57419143d2b99a,writing-task-NL_post-task-question,7.429,jsonc
67da5ae29f57419143d2b99a,tutorial-part1,860.424,jsonc
67da5ae29f57419143d2b99a,tutorial-part2,932.784,jsonc
67da5ae29f57419143d2b99a,reading-task-config-1,177.99,jsonc
67da5ae29f57419143d2b99a,reading-task-config-1_post-task-question,7.156,jsonc
67da5ae29f57419143d2b99a,reading-task-config-2,33.158,jsonc
67da5ae29f57419143d2b99a,reading-task-config-2_post-task-question,15.809,jsonc
67da5ae29f57419143d2b99a,reading-task-config-3,28.581,jsonc
67da5ae29f57419143d2b99a,reading-task-config-3_post-task-question,7.119,jsonc
67da5ae29f57419143d2b99a,reading-task-config-4,349.947,jsonc
67da5ae29f57419143d2b99a,reading-task-config-4_post-task-question,7.223,jsonc
67da5ae29f57419143d2b99a,reading-task-config-5,63.063,jsonc
67da5ae29f57419143d2b99a,reading-task-config-5_post-task-question,9.422,jsonc
67da5ae29f57419143d2b99a,writing-task-config,1289.495,jsonc
67da5ae29f57419143d2b99a,writing-task-config_post-task-question,5.665,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-1,160.618,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-1_post-task-question,5.826,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-2,573.3,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-2_post-task-question,9.182,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-3,298.618,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-3_post-task-question,8.171,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-4,252.46,jsonc
67da5ae29f57419143d2b99a,modifying-task-config-4_post-task-question,5.153,jsonc
67da5ae29f57419143d2b99a,$nasa-tlx.co.nasa-tlx,40.938,jsonc
67da5ae29f57419143d2b99a,post-task-survey-tlx,147.955,jsonc
68138e7f96395f4c5f3a0a87,introduction,272.858,json
68138e7f96395f4c5f3a0a87,qualifications,20.242,json
68138e7f96395f4c5f3a0a87,consent,284.016,json
68138e7f96395f4c5f3a0a87,task,684.623,json
68138e7f96395f4c5f3a0a87,writing-task-NL,254.722,json
68138e7f96395f4c5f3a0a87,writing-task-NL_post-task-question,6.818,json
68138e7f96395f4c5f3a0a87,tutorial-part1,2220.724,json
68138e7f96395f4c5f3a0a87,tutorial-part2,78.62,json
68138e7f96395f4c5f3a0a87,reading-task-config-1,16.845,json
68138e7f96395f4c5f3a0a87,reading-task-config-1_post-task-question,12.433,json
68138e7f96395f4c5f3a0a87,reading-task-config-2,31.924,json
68138e7f96395f4c5f3a0a87,reading-task-config-2_post-task-question,6.399,json
68138e7f96395f4c5f3a0a87,reading-task-config-3,18.989,json
68138e7f96395f4c5f3a0a87,reading-task-config-3_post-task-question,7.939,json
